# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 13:30:02 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4637396;K;-8412;98;-1084;-3;28;16
4637396;L;-8310;-428;108;43;-106;55
4637396;M;-8348;90;374;234;-18;30
4637396;N;-7724;-412;3466;97;59;20
4637396;O;-7286;-350;3496;54;-90;139
4645556;J;-8340;-326;-1272;-19;-37;1
4645556;K;-8408;78;-1182;-12;22;10
4645556;L;-8250;-398;78;26;-115;59
4645556;M;-8342;150;328;231;-23;27
4645556;N;-7680;-422;3448;100;64;14
4645556;O;-7298;-334;3530;64;-61;139
4653804;J;-8314;-336;-1250;-16;-36;1
4653804;K;-8368;100;-1098;-10;25;11
4653804;L;-8288;-444;28;11;-119;71
4653804;M;-8350;112;364;219;-22;27
4653804;N;-7664;-534;3398;101;54;5
4653804;O;-7322;-362;3512;81;-41;140
4662048;J;-8336;-286;-1208;-4;-33;7
4662048;K;-8424;92;-1116;-17;24;11
4662048;L;-8262;-456;50;20;-121;80
4662048;M;-8296;48;400;210;-15;31
4662048;N;-7674;-492;3448;104;54;2
4662048;O;-7346;-340;3420;94;-15;147
4670292;J;-8306;-318;-1286;7;-27;4
4670292;K;-8404;100;-1134;-20;27;10
4670292;L;-8336;-380;198;45;-122;70
4670292;M;-8310;80;280;209;-17;21
4670292;N;-7708;-530;3444;102;47;-9
4670292;O;-7356;-414;3468;104;9;147
4678536;J;-8254;-258;-1270;18;-24;14
4678536;K;-8420;54;-1146;-16;16;9
4678536;L;-8244;-408;202;62;-107;66
4678536;M;-8362;-16;342;206;-14;20
4678536;N;-7720;-508;3438;102;43;-18
4678536;O;-7328;-348;3428;107;27;154
4686696;J;-8352;-310;-1150;35;-13;14
4686696;K;-8356;56;-1148;-16;21;5
4686696;L;-8242;-466;116;90;-94;67
4686696;M;-8346;4;388;207;-15;22
4686696;N;-7672;-522;3382;105;41;-21
4686696;O;-7316;-390;3498;99;53;158
4694856;J;-8334;-298;-1270;44;-11;0
4694856;K;-8378;70;-1082;-14;22;3
4694856;L;-8252;-422;128;103;-79;76
4694856;M;-8340;-38;308;211;-15;17
4694856;N;-7744;-512;3330;106;38;-23
4694856;O;-7344;-380;3390;93;72;160
4703104;J;-8376;-290;-1240;55;-8;7
4703104;K;-8366;84;-1104;-11;21;11
4703104;L;-8214;-366;74;113;-70;82
4703104;M;-8318;-84;302;220;-19;8
4703104;N;-7716;-490;3402;101;27;-32
4703104;O;-7336;-394;3428;90;91;172
4711516;J;-8350;-264;-1238;53;-1;-4
4711516;K;-8442;14;-1058;-12;26;18
4711516;L;-8280;-388;62;129;-58;88
4711516;M;-8326;-92;336;234;-23;11
4711516;N;-7706;-474;3322;103;22;-44
4711516;O;-7338;-424;3354;99;119;183
4719676;J;-8334;-284;-1266;62;6;-4
4719676;K;-8426;74;-1068;-9;21;19
4719676;L;-8346;-316;20;143;-50;107
4719676;M;-8382;-136;208;244;-26;14
4719676;N;-7740;-520;3324;105;21;-44
4719676;O;-7400;-426;3524;108;143;198
4727924;J;-8338;-224;-1180;62;7;-11
4727924;K;-8384;42;-1206;-5;18;25
4727924;L;-8314;-332;36;153;-56;100
4727924;M;-8386;-122;242;259;-29;13
4727924;N;-7728;-406;3316;112;9;-51
4727924;O;-7332;-490;3484;122;168;222
4736252;J;-8358;-220;-1206;72;24;-20
4736252;K;-8408;24;-1134;-5;30;30
4736252;L;-8326;-316;92;151;-56;107
4736252;M;-8378;-112;170;267;-33;14
4736252;N;-7722;-430;3424;98;7;-66
4736252;O;-7412;-464;3450;136;188;238
4744412;J;-8386;-234;-1240;75;20;-36
4744412;K;-8386;20;-1168;5;26;37
4744412;L;-8328;-310;-34;129;-49;107
4744412;M;-8392;-32;252;271;-28;20
4744412;N;-7708;-444;3418;90;10;-65
4744412;O;-7362;-428;3550;153;204;256
4752572;J;-8316;-240;-1262;92;32;-36
4752572;K;-8404;8;-1208;8;25;36
4752572;L;-8300;-292;-30;128;-56;111
4752572;M;-8310;-48;298;269;-36;10
4752572;N;-7664;-412;3342;93;23;-77
4752572;O;-7392;-382;3610;171;223;284
4760988;J;-8306;-204;-1316;86;24;-45
4760988;K;-8428;48;-1142;11;22;43
4760988;L;-8264;-256;-12;119;-64;117
4760988;M;-8332;-8;294;274;-33;5
