# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 12:58:53 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4636972;K;-8350;-1024;682;-21;14;26
4636972;L;-8166;1375;-927;168;-288;120
4636972;M;-8282;38;592;183;-40;17
4636972;N;-8214;422;-898;35;-23;-45
4636972;O;-7418;-2492;2538;-64;-35;76
4645216;J;-8397;1164;1779;97;8;92
4645216;K;-8350;-1068;700;-23;8;18
4645216;L;-8128;3021;-2213;272;-552;520
4645216;M;-8354;-32;540;179;-36;20
4645216;N;-8232;484;-834;51;-16;-43
4645216;O;-7428;-2506;2526;-72;-36;67
4653548;J;-8354;1232;1747;61;12;16
4653548;K;-8354;-1062;650;-20;4;17
4653548;L;-8064;3031;-1083;320;-480;568
4653548;M;-8356;-12;488;175;-40;23
4653548;N;-8216;490;-876;62;-13;-42
4653548;O;-7466;-2510;2522;-83;-29;68
4661792;J;-8401;1020;1645;85;20;8
4661792;K;-8300;-2140;1221;-13;16;14
4661792;L;-8130;1552;-1107;154;-8;292
4661792;M;-8374;-46;586;179;-39;27
4661792;N;-8226;536;-990;75;-9;-46
4661792;O;-7454;-2496;2510;-89;-32;75
4670036;J;-8317;1180;1641;31;11;-10
4670036;K;-8372;-1064;594;-7;6;6
4670036;L;-8136;3039;-975;408;-496;576
4670036;M;-8388;-100;506;186;-36;18
4670036;N;-8176;616;-918;82;-6;-47
4670036;O;-7460;-2514;2484;-101;-29;62
4678452;J;-8369;1084;1817;48;-3;-48
4678452;K;-8378;-1082;576;-8;7;12
4678452;L;-8152;2893;-2077;376;-544;592
4678452;M;-8392;-148;554;188;-42;21
4678452;N;-8182;526;-940;91;-6;-50
4678452;O;-7408;-2494;2450;-95;-16;64
4686612;J;-8313;1080;1637;33;33;-88
4686612;K;-8360;-1142;562;-12;7;8
4686612;L;-8132;2893;-1597;400;-536;624
4686612;M;-8380;-224;682;202;-33;3
4686612;N;-8220;654;-902;91;-7;-50
4686612;O;-7442;-2488;2424;-103;-12;60
4694772;J;-8381;1100;1605;53;37;-72
4694772;K;-8342;-1178;694;-11;16;7
4694772;L;-8046;2635;-949;376;-528;592
4694772;M;-8330;-292;588;215;-32;-5
4694772;N;-8256;596;-960;86;-3;-53
4694772;O;-7430;-2488;2456;-91;0;58
4703016;J;-8301;992;1553;9;5;-64
4703016;K;-8342;-1200;672;-7;13;10
4703016;L;-8142;2667;-997;328;-632;600
4703016;M;-8328;-516;592;247;-27;-6
4703016;N;-8326;618;-1000;74;-10;-48
4703016;O;-7470;-2532;2500;-76;13;51
4711264;J;-8289;968;1657;1;25;-76
4711264;K;-8340;-1136;624;-5;10;23
4711264;L;-8146;1403;-963;142;-24;256
4711264;M;-8322;-370;566;268;-53;-14
4711264;N;-8304;626;-942;61;-11;-50
4711264;O;-7502;-2506;2456;-61;23;49
4719424;J;-8321;1000;3123;5;9;-44
4719424;K;-8322;-1092;634;-14;14;28
4719424;L;-8196;2495;-887;376;-576;512
4719424;M;-8346;-260;554;279;-53;-4
4719424;N;-8250;592;-984;52;-13;-54
4719424;O;-7466;-2506;2472;-27;34;52
4727584;J;-8249;924;1653;40;-7;-30
4727584;K;-8340;-1070;626;-6;14;26
4727584;L;-8174;2575;-935;472;-600;512
4727584;M;-8354;-184;486;286;-62;-15
4727584;N;-8272;602;-948;43;-21;-51
4727584;O;-7486;-2506;2574;3;35;49
4735744;J;-8337;984;1577;88;-11;-24
4735744;K;-8360;-1120;638;-3;21;33
4735744;L;-8160;2539;-965;404;-316;304
4735744;M;-8340;-32;634;279;-67;-16
4735744;N;-8216;624;-896;44;-21;-57
4735744;O;-7468;-2538;2550;24;37;51
4743904;J;-8353;1020;1721;100;-11;-20
4743904;K;-8342;-1012;636;-11;14;20
4743904;L;-8074;2515;-763;408;-304;272
4743904;M;-8282;68;526;273;-62;-14
4743904;N;-8252;564;-960;45;-26;-60
4743904;O;-7464;-2486;2610;38;34;50
4752064;J;-8337;944;3363;112;-7;-16
4752064;K;-8286;-1062;594;-10;11;18
4752064;L;-8112;2635;-547;194;-52;284
4752064;M;-8330;-12;560;254;-53;7
4752064;N;-8150;536;-892;40;-22;-73
4752064;O;-7494;-2410;2486;48;33;55
4760224;J;-8392;972;1605;64;-20;8
4760224;K;-8362;-1048;642;-4;15;17
4760224;L;-8138;2699;-655;456;-600;584
4760224;M;-8278;80;572;238;-50;2
4760224;N;-8194;560;-872;35;-21;-72
4760224;O;-7468;-2394;2638;45;38;49
4768468;J;-8209;988;1533;48;-4;36
4768468;K;-8406;-1078;608;-1;8;7
4768468;L;-8186;2711;-989;488;-448;560
4768468;M;-8366;-40;570;210;-39;4
4768468;N;-8276;500;-804;41;-16;-67
4768468;O;-7494;-2404;2598;35;27;50
4776884;J;-8289;960;1565;57;12;48
4776884;K;-8364;-1092;636;-7;9;2
4776884;L;-8208;2895;-1011;416;-504;616
4776884;M;-8358;-20;570;191;-19;-5
4776884;N;-8230;532;-782;47;-14;-61
4776884;O;-7558;-2370;2626;10;3;50
4785128;J;-8301;1112;1633;81;12;44
4785128;K;-8382;-1064;694;-1;13;1
4785128;L;-8092;1428;-931;344;-536;624
4785128;M;-8320;-92;602;168;-12;-11
4785128;N;-8244;486;-830;43;6;-54
4785128;O;-7496;-2370;2696;-10;-16;47
4793288;J;-8221;1192;1609;25;16;12
4793288;K;-8338;-1108;704;-1;8;11
4793288;L;-8096;2909;-1897;496;-448;640
4793288;M;-8378;-138;564;154;-11;-21
4793288;N;-8214;520;-828;47;11;-59
4793288;O;-7556;-2340;2540;-40;-26;53
4801532;J;-8313;1000;1601;-31;24;20
4801532;K;-8336;-1180;698;-7;9;12
4801532;L;-8070;2935;-975;240;-112;688
4801532;M;-8418;-158;620;136;-7;-22
4801532;N;-8254;518;-908;43;19;-54
4801532;O;-7574;-2344;2572;-58;-36;55
4809776;J;-8389;1096;1509;-4;0;12
4809776;K;-8376;-1176;654;-12;10;21
4809776;L;-8156;2965;-2037;236;-96;792
