# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 13:01:28 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4726988;L;-8206;686;-772;64;-43;70
4726988;M;-8300;-160;36;223;-58;14
4726988;N;-8242;476;-770;80;22;-51
4726988;O;-7434;-2842;2382;46;-7;84
4735404;J;-8314;718;642;22;21;-1
4735404;K;-8334;-1018;178;-15;13;27
4735404;L;-8180;646;-830;70;-50;70
4735404;M;-8262;-82;20;223;-60;24
4735404;N;-8254;478;-744;87;15;-54
4735404;O;-7430;-2866;2428;34;-20;86
4743564;J;-8348;688;612;30;15;1
4743564;K;-8426;-986;282;-13;5;17
4743564;L;-8182;644;-800;81;-45;68
4743564;M;-8268;-198;-12;223;-55;24
4743564;N;-8186;440;-814;91;24;-53
4743564;O;-7478;-2838;2442;21;-32;86
4751808;J;-8352;704;648;33;16;0
4751808;K;-8380;-974;212;-11;-1;10
4751808;L;-8166;614;-770;89;-53;60
4751808;M;-8316;-220;4;217;-57;26
4751808;N;-8266;456;-780;92;7;-57
4751808;O;-7364;-2838;2442;6;-40;89
4759968;J;-8390;680;622;38;19;-4
4759968;K;-8426;-936;232;-11;-4;12
4759968;L;-8160;718;-868;109;-61;57
4759968;M;-8324;-258;-18;215;-53;18
4759968;N;-8310;448;-874;94;2;-52
4759968;O;-7434;-2848;2402;8;-45;94
4768128;J;-8370;734;676;29;20;-12
4768128;K;-8390;-966;240;-9;-3;13
4768128;L;-8216;702;-852;124;-60;60
4768128;M;-8392;-272;-74;213;-51;26
4768128;N;-8322;482;-810;94;1;-49
4768128;O;-7386;-2872;2416;12;-50;102
4776288;J;-8402;746;634;26;19;-15
4776288;K;-8434;-996;258;-7;-1;21
4776288;L;-8170;716;-784;134;-72;58
4776288;M;-8404;-304;14;202;-55;24
4776288;N;-8320;514;-806;88;-8;-47
4776288;O;-7402;-2856;2400;22;-53;99
4784448;J;-8412;708;658;23;22;-14
4784448;K;-8362;-1066;320;-9;-6;28
4784448;L;-8160;708;-866;135;-59;65
4784448;M;-8376;-364;56;197;-58;14
4784448;N;-8304;532;-862;92;0;-40
4784448;O;-7372;-2830;2358;34;-46;101
4792608;J;-8378;690;696;22;19;-16
4792608;K;-8376;-1052;266;-1;0;38
4792608;L;-8242;738;-756;131;-58;65
4792608;M;-8362;-398;20;211;-57;8
4792608;N;-8298;538;-822;89;1;-41
4792608;O;-7348;-2868;2430;36;-53;102
4800852;J;-8352;676;614;11;21;-18
4800852;K;-8394;-1042;430;-12;0;46
4800852;L;-8224;730;-802;122;-60;63
4800852;M;-8378;-324;94;208;-63;3
4800852;N;-8320;552;-788;78;14;-49
4800852;O;-7342;-2866;2454;35;-59;99
4809012;J;-8440;630;624;20;24;-21
4809012;K;-8372;-1084;366;-15;7;47
4809012;L;-8250;744;-852;116;-49;63
4809012;M;-8304;-268;108;213;-63;-5
4809012;N;-8308;610;-858;64;10;-46
4809012;O;-7380;-2906;2310;34;-59;94
4817172;J;-8400;650;572;16;27;-13
