# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Wed Jun  8 11:10:35 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency:;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4636804;K;-8200;-1990;-554;-2;27;42
4636804;L;-8138;2227;-1143;336;-456;880
4636804;M;-8328;-502;1462;243;-31;-13
4636804;N;-8288;242;838;92;51;-72
4636804;O;-7776;-2116;1936;32;59;89
4645048;J;-8321;996;961;-7;65;-224
4645048;K;-8202;-1978;-552;0;29;44
4645048;L;-8176;2119;-1227;126;-86;204
4645048;M;-8336;-398;1484;248;-29;-4
4645048;N;-8304;266;750;94;47;-74
4645048;O;-7766;-2116;2012;54;58;84
4653208;J;-8341;1024;993;-47;41;-288
4653208;K;-8176;-1968;-660;2;27;39
4653208;L;-8156;2095;-1187;296;-416;928
4653208;M;-8300;-432;1472;253;-30;-5
4653208;N;-8276;248;734;100;46;-76
4653208;O;-7754;-2122;2002;67;63;88
4661368;J;-8389;996;1029;-19;45;-148
4661368;K;-8242;-1982;-664;2;28;44
4661368;L;-8162;1971;-1083;124;-106;196
4661368;M;-8302;-396;1450;255;-35;2
4661368;N;-8274;248;754;102;46;-73
4661368;O;-7756;-2072;1956;77;61;86
4669612;J;-8458;1020;977;-41;35;-138
4669612;K;-8190;-1982;-696;19;22;40
4669612;L;-8250;1987;-1147;136;-88;208
4669612;M;-8240;-368;1548;268;-39;-1
4669612;N;-8308;244;774;103;52;-69
4669612;O;-7786;-2116;1914;80;72;85
4677772;J;-8377;1044;909;-57;37;-148
4677772;K;-8218;-1926;-774;26;27;38
4677772;L;-8222;1979;-1131;280;-416;856
4677772;M;-8330;-354;1400;284;-46;1
4677772;N;-8292;280;786;116;38;-70
4677772;O;-7738;-2112;1940;93;70;85
4685932;J;-8285;1004;1065;-47;153;-576
4685932;K;-8198;-1922;-624;69;40;56
4685932;L;-8230;2011;-987;112;-96;196
4685932;M;-8314;-308;1442;266;-38;-1
4685932;N;-8272;216;758;114;25;-74
4685932;O;-7712;-2130;1958;111;77;82
4694092;J;-8389;924;1097;-33;21;-136
4694092;K;-8196;-1980;-534;35;21;30
4694092;L;-8230;1983;-943;240;-168;848
4694092;M;-8342;-330;1454;260;-46;-1
4694092;N;-8308;296;772;128;31;-66
4694092;O;-7702;-2112;2014;121;72;87
4702252;J;-8349;924;901;-69;41;-164
4702252;K;-8142;-1910;-550;20;24;25
4702252;L;-8162;2045;-1965;264;-424;816
4702252;M;-8308;-328;1554;240;-32;4
4702252;N;-8322;264;760;131;34;-69
4702252;O;-7720;-2142;1950;127;72;83
4710496;J;-8472;908;1017;-35;105;-304
4710496;K;-8162;-1944;-526;8;30;22
4710496;L;-8166;1901;-2157;272;-448;840
4710496;M;-8272;-396;1562;235;-41;-3
4710496;N;-8326;236;770;135;31;-70
4710496;O;-7708;-2092;2008;134;66;83
4718656;J;-8361;992;1671;-119;217;-576
4718656;K;-8172;-1928;-624;25;58;22
4718656;L;-8194;1925;-1709;368;-464;816
4718656;M;-8320;-356;1492;238;-47;9
4718656;N;-8284;266;714;144;31;-74
4718656;O;-7708;-2068;1976;133;67;80
4726816;J;-8289;1016;2139;-83;57;-272
4726816;K;-8274;-1920;-670;16;28;8
4726816;L;-8206;1751;-941;312;-416;840
4726816;M;-8354;-372;1484;249;-41;17
4726816;N;-8286;278;758;161;35;-77
4726816;O;-7724;-2062;1906;126;55;70
4735064;J;-8486;928;965;-5;39;-138
4735064;K;-8230;-1962;-728;39;16;9
4735064;L;-8206;1901;-1509;648;-424;856
4735064;M;-8286;-352;1474;254;-41;12
4735064;N;-8290;230;698;162;36;-79
4735064;O;-7730;-2046;2018;127;49;66
4743224;J;-8397;896;2091;-67;77;-232
4743224;K;-8248;-1904;-652;32;15;7
4743224;L;-8182;1751;-863;170;-104;140
4743224;M;-8296;-332;1400;251;-40;10
4743224;N;-8330;228;760;165;36;-76
4743224;O;-7718;-2020;1922;117;43;62
4751384;J;-8373;840;2119;-95;201;-440
4751384;K;-8178;-1918;-616;23;20;7
4751384;L;-8264;1735;-893;392;-360;824
4751384;M;-8322;-304;1436;253;-39;12
4751384;N;-8316;222;758;173;31;-80
4751384;O;-7674;-2078;1910;109;26;54
4759544;J;-8273;1096;897;21;81;-212
4759544;K;-8196;-1958;-644;25;19;-2
4759544;L;-8188;1797;-1401;752;-392;800
4759544;M;-8288;-366;1436;255;-43;8
4759544;N;-8256;242;734;168;29;-71
4759544;O;-7696;-2094;1956;111;16;45
4767704;J;-8285;752;1009;-17;33;-92
4767704;K;-8190;-1934;-564;30;8;-3
4767704;L;-8204;1623;-619;202;-110;148
4767704;M;-8310;-386;1498;261;-50;14
4767704;N;-8294;204;750;174;29;-75
4767704;O;-7654;-2046;1906;108;9;38
4775952;J;-8397;944;2019;37;37;-132
4775952;K;-8198;-1924;-590;28;12;0
4775952;L;-8194;1603;-995;216;-100;148
4775952;M;-8340;-450;1450;255;-48;7
4775952;N;-8280;248;760;172;34;-81
4775952;O;-7728;-2046;1930;100;8;27
4784108;J;-8341;808;2003;41;5;-136
4784108;K;-8170;-1948;-516;25;16;-6
4784108;L;-8230;1647;-909;428;-224;704
4784108;M;-8326;-450;1474;254;-50;14
4784108;N;-8244;210;710;171;34;-80
4784108;O;-7640;-2014;1902;94;-4;20
4792268;J;-8470;792;1851;21;33;-100
4792268;K;-8190;-1940;-530;20;13;-1
4792268;L;-8184;1531;-789;432;-168;768
4792268;M;-8318;-422;1470;248;-46;13
4792268;N;-8332;230;696;173;34;-83
4792268;O;-7672;-1986;1860;80;-5;14
4800428;J;-8401;864;2307;52;-15;-48
4800428;K;-8162;-1940;-516;27;21;-4
4800428;L;-8180;1527;-915;222;-122;112
4800428;M;-8314;-388;1408;248;-57;10
4800428;N;-8280;248;738;160;37;-89
4800428;O;-7640;-1996;1756;68;-10;3
4808588;J;-8309;968;1979;76;-23;-56
4808588;K;-8140;-1976;-640;12;12;1
4808588;L;-8166;1567;-965;476;-184;704
4808588;M;-8266;-444;1472;239;-43;9
4808588;N;-8278;168;706;154;29;-92
4808588;O;-7560;-1954;1740;63;-13;1
4816920;J;-8452;888;1643;84;-36;4
4816920;K;-8212;-1974;-600;12;10;-2
4816920;L;-8234;1539;-747;500;-208;720
4816920;M;-8284;-478;1470;239;-48;5
4816920;N;-8296;206;750;156;33;-94
4816920;O;-7644;-1944;1836;45;-5;-8
4825248;J;-8317;916;1053;52;-20;24
4825248;K;-8242;-1894;-692;0;10;2
4825248;L;-8180;1695;-997;976;-944;1536
4825248;M;-8292;-434;1454;245;-47;12
4825248;N;-8310;188;782;143;36;-93
4825248;O;-7624;-2026;1778;30;-4;-12
4833492;J;-8445;992;1955;76;-56;76
4833492;K;-8144;-2022;-612;12;7;5
4833492;L;-8188;1787;-965;1008;-944;1600
4833492;M;-8344;-464;1506;250;-46;11
4833492;N;-8298;192;734;141;34;-98
4833492;O;-7652;-1990;1796;19;0;-17
4841652;J;-8301;896;1947;64;-84;92
4841652;K;-8238;-1984;-656;11;13;9
4841652;L;-8120;1917;-1421;416;-144;704
4841652;M;-8302;-516;1474;258;-45;12
4841652;N;-8272;134;710;136;26;-97
4841652;O;-7714;-1964;1660;17;7;-20
4849812;J;-8357;920;1947;76;-80;104
4849812;K;-8186;-1986;-560;18;4;11
4849812;L;-8204;1923;-837;816;-960;1456
4849812;M;-8294;-450;1462;259;-43;6
4849812;N;-8290;188;740;138;25;-106
4849812;O;-7708;-1952;1692;13;21;-11
4858056;J;-8265;940;973;116;-84;120
4858056;K;-8196;-2000;-572;16;11;9
4858056;L;-8176;1939;-975;464;-440;752
4858056;M;-8310;-474;1480;262;-57;12
4858056;N;-8300;218;744;135;18;-102
4858056;O;-7760;-1962;1740;11;28;-10
4866216;J;-8345;952;1113;68;-120;16
4866216;K;-8184;-2032;-596;10;9;13
4866216;L;-8140;1829;-2069;696;-400;720
4866216;M;-8288;-440;1418;269;-51;6
4866216;N;-8296;222;744;133;26;-106
4866216;O;-7790;-1918;1734;4;39;-5
4874376;J;-8393;800;2147;36;-112;112
4874376;K;-8134;-1984;-608;14;8;17
4874376;L;-8154;2043;-1031;440;-480;608
4874376;M;-8322;-442;1432;265;-41;12
4874376;N;-8266;216;754;139;19;-105
4874376;O;-7888;-1946;1788;9;57;5
4882624;J;-8313;848;2315;116;-96;96
4882624;K;-8190;-2038;-586;8;9;13
4882624;L;-8200;1971;-991;160;-124;128
4882624;M;-8310;-344;1448;262;-45;2
4882624;N;-8288;212;832;145;13;-109
4882624;O;-7846;-1930;1748;17;64;13
4890784;J;-8445;960;1939;96;-104;8
4890784;K;-8192;-1976;-580;12;5;9
4890784;L;-8140;2007;-1071;156;-126;104
4890784;M;-8344;-390;1464;261;-45;4
4890784;N;-8302;204;834;137;15;-103
4890784;O;-7872;-1992;1742;30;76;19
4899028;J;-8405;976;969;58;-50;66
4899028;K;-8180;-1912;-550;4;8;14
4899028;L;-8140;1975;-1123;186;-116;96
4899028;M;-8354;-366;1484;269;-49;13
4899028;N;-8296;226;672;144;12;-110
4899028;O;-7946;-1972;1818;45;83;34
4907188;J;-8277;940;1123;256;-200;288
4907188;K;-8188;-1954;-532;14;8;10
4907188;L;-8146;2019;-1059;202;-126;108
4907188;M;-8292;-310;1452;267;-45;-7
4907188;N;-8370;206;766;152;4;-99
4907188;O;-7904;-2030;1864;66;99;45
4915348;J;-8313;964;1037;76;-48;82
4915348;K;-8202;-2024;-600;9;0;9
4915348;L;-8188;1995;-1151;228;-20;348
4915348;M;-8382;-354;1462;260;-55;8
4915348;N;-8332;218;752;150;-2;-109
4915348;O;-8002;-1992;1866;84;109;47
4923508;J;-8277;936;1125;148;-64;96
4923508;K;-8208;-2000;-572;11;12;0
4923508;L;-8154;1991;-989;456;-276;336
4923508;M;-8348;-408;1454;270;-46;-2
4923508;N;-8294;196;802;161;-3;-96
4923508;O;-8028;-2032;1876;101;111;48
4931668;J;-8409;1028;1065;96;-36;70
4931668;K;-8170;-2000;-632;12;6;3
4931668;L;-8136;2055;-947;236;-20;360
4931668;M;-8288;-396;1462;269;-51;-10
4931668;N;-8286;168;774;158;-6;-99
4931668;O;-7946;-1988;1958;120;116;59
4939912;J;-8361;1044;985;72;-42;76
4939912;K;-8182;-1958;-608;9;2;4
4939912;L;-8192;2095;-925;512;-272;368
4939912;M;-8314;-422;1484;271;-52;-5
4939912;N;-8306;240;750;162;-12;-102
4939912;O;-7910;-1980;1940;137;119;58
4948072;J;-8341;940;989;100;-24;78
4948072;K;-8206;-1952;-594;19;10;7
4948072;L;-8180;2027;-1035;272;-260;388
4948072;M;-8348;-372;1492;285;-50;-2
4948072;N;-8256;200;804;164;-15;-95
4948072;O;-7884;-1998;1948;148;113;59
4956316;J;-8433;932;1117;98;-18;84
4956316;K;-8234;-1960;-574;18;5;3
4956316;L;-8134;2059;-1191;272;-256;384
4956316;M;-8288;-428;1444;278;-50;-5
4956316;N;-8294;234;692;163;-22;-90
4956316;O;-7910;-1984;2000;155;110;58
4964476;J;-8273;1020;1061;100;-18;78
4964476;K;-8236;-2014;-662;11;4;2
4964476;L;-8176;2075;-1043;300;-192;752
4964476;M;-8362;-442;1386;283;-53;-4
4964476;N;-8304;262;782;169;-20;-91
4964476;O;-7902;-2016;1996;168;110;58
4972636;J;-8421;944;2135;752;-96;1216
4972636;K;-8212;-1938;-576;8;10;2
4972636;L;-8140;1989;-1929;1216;-456;808
4972636;M;-8316;-420;1406;277;-57;0
4972636;N;-8322;242;772;164;-22;-91
4972636;O;-7916;-1964;1928;174;101;62
4980796;J;-8337;948;1097;116;-16;78
4980796;K;-8180;-1984;-612;16;1;0
4980796;L;-8168;2075;-983;376;-136;776
4980796;M;-8310;-342;1518;276;-63;-8
4980796;N;-8310;186;806;169;-26;-90
4980796;O;-7840;-2034;1998;186;101;73
4988956;J;-8285;956;889;124;-2;82
4988956;K;-8148;-1990;-572;7;4;-2
4988956;L;-8154;1931;-1043;364;-128;784
4988956;M;-8292;-376;1468;281;-62;-3
4988956;N;-8322;170;732;166;-23;-88
4988956;O;-7904;-2020;1976;199;90;75
4997116;J;-8409;924;1137;150;-12;92
4997116;K;-8182;-1998;-624;13;-3;-5
4997116;L;-8198;2019;-1003;400;-160;768
4997116;M;-8330;-432;1486;271;-59;-9
4997116;N;-8298;248;766;166;-25;-80
4997116;O;-7894;-1974;2006;211;93;93
5005276;J;-8454;1044;1097;127;6;86
5005276;K;-8186;-2006;-660;6;-1;1
5005276;L;-8180;2055;-995;416;-192;736
5005276;M;-8296;-450;1440;270;-67;-11
5005276;N;-8346;130;794;160;-22;-83
5005276;O;-7866;-2036;2026;224;84;103
5013436;J;-8289;960;1033;118;-10;86
5013436;K;-8226;-2026;-512;8;-1;-2
5013436;L;-8166;2067;-907;388;-32;768
5013436;M;-8324;-400;1378;271;-56;-13
5013436;N;-8268;100;802;161;-18;-81
5013436;O;-7864;-2050;2070;233;84;119
5021596;J;-8433;1008;929;111;4;94
5021596;K;-8186;-2006;-666;2;-5;5
5021596;L;-8206;1971;-1047;364;-56;720
5021596;M;-8334;-450;1430;263;-61;-7
5021596;N;-8314;196;880;161;-16;-69
5021596;O;-7854;-2036;1984;263;76;132
5029756;J;-8437;988;1061;132;-16;82
5029756;K;-8232;-2018;-604;12;-4;3
5029756;L;-8148;2059;-1039;380;-64;784
5029756;M;-8276;-406;1442;264;-64;-5
5029756;N;-8358;134;716;155;-22;-67
5029756;O;-7894;-2090;1976;281;78;147
5038004;J;-8341;1032;1033;253;8;80
5038004;K;-8248;-2046;-558;9;-7;7
5038004;L;-8192;1999;-1051;372;-96;672
5038004;M;-8290;-380;1512;263;-64;-16
5038004;N;-8350;72;760;151;-24;-63
5038004;O;-7846;-2082;1920;302;70;152
5046164;J;-8321;1024;1097;233;28;96
5046164;K;-8192;-2016;-640;24;-3;13
5046164;L;-8186;2075;-1107;352;-96;688
5046164;M;-8324;-374;1470;252;-71;-12
5046164;N;-8318;140;776;147;-25;-60
5046164;O;-7820;-2142;1882;326;68;151
5054324;J;-8297;1100;1021;97;8;86
5054324;K;-8180;-1964;-602;27;-6;5
5054324;L;-8176;2047;-1155;312;-24;720
5054324;M;-8342;-412;1506;247;-71;-7
5054324;N;-8322;80;768;141;-25;-57
5054324;O;-7798;-2132;1954;350;63;155
5062568;J;-8437;1116;913;99;6;76
5062568;K;-8184;-2002;-492;24;-4;1
5062568;L;-8184;1987;-1039;300;-24;656
5062568;M;-8254;-328;1482;245;-70;-19
5062568;N;-8328;128;734;134;-15;-59
5062568;O;-7766;-2158;1928;366;52;148
5070728;J;-8301;1100;1001;99;4;66
5070728;K;-8140;-1970;-594;12;-5;3
5070728;L;-8196;2147;-1115;240;-82;96
5070728;M;-8342;-288;1482;221;-74;-11
5070728;N;-8294;148;826;125;-21;-58
5070728;O;-7732;-2114;1952;362;46;145
5078888;J;-8425;944;897;157;8;96
5078888;K;-8162;-1976;-482;3;-6;-4
