# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Thu Jun 16 13:31:33 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4637056;J;-8384;-638;-818;-8;30;-19
4637056;K;-8420;88;-836;1;8;46
4637056;L;-8216;-654;612;74;-55;87
4637056;M;-8334;-126;484;230;-49;-25
4637056;N;-7788;-536;2992;57;-37;-25
4637056;O;-6232;-4222;3604;52;-46;119
4645216;J;-8370;-644;-834;-7;23;-12
4645216;K;-8426;16;-808;5;2;41
4645216;L;-8256;-652;700;79;-41;85
4645216;M;-8362;-130;446;235;-46;-27
4645216;N;-7768;-536;3012;64;-33;-42
4645216;O;-6226;-4216;3634;78;-32;122
4653376;J;-8390;-636;-780;-2;26;-6
4653376;K;-8442;86;-846;8;-1;44
4653376;L;-8278;-718;656;87;-35;74
4653376;M;-8380;-116;500;227;-58;-26
4653376;N;-7830;-478;3062;61;-30;-51
4653376;O;-6216;-4172;3618;97;-31;113
4661536;J;-8302;-600;-810;-4;29;2
4661536;K;-8456;60;-822;8;-6;38
4661536;L;-8260;-658;694;91;-29;81
4661536;M;-8344;-100;442;229;-55;-30
4661536;N;-7748;-444;3106;57;-25;-52
4661536;O;-6190;-4210;3666;110;-29;110
4669696;J;-8352;-626;-744;1;28;-2
4669696;K;-8458;92;-782;8;-14;40
4669696;L;-8202;-670;664;105;-30;80
4669696;M;-8378;-50;516;220;-54;-34
4669696;N;-7780;-384;3042;55;-16;-63
4669696;O;-6212;-4234;3566;115;-25;105
4677944;J;-8304;-626;-816;4;29;13
4677944;K;-8414;92;-884;20;-17;38
4677944;L;-8200;-680;682;104;-22;86
4677944;M;-8342;-98;480;216;-54;-38
4677944;N;-7790;-448;3044;52;-16;-75
4677944;O;-6288;-4190;3710;124;-34;99
4686188;J;-8336;-626;-768;11;37;19
4686188;K;-8456;62;-830;-2;-13;39
4686188;L;-8310;-632;628;113;-28;90
4686188;M;-8384;-90;546;212;-49;-28
4686188;N;-7794;-438;3096;51;-5;-69
4686188;O;-6232;-4228;3668;133;-29;96
4694432;J;-8358;-634;-812;19;38;20
4694432;K;-8520;102;-750;-2;-20;38
4694432;L;-8232;-618;654;118;-18;84
4694432;M;-8380;-88;530;207;-54;-36
4694432;N;-7860;-508;2990;52;-11;-74
4694432;O;-6260;-4206;3660;140;-24;88
4702592;J;-8312;-580;-826;22;38;19
4702592;K;-8486;52;-742;-1;-14;26
4702592;L;-8230;-614;584;116;-9;79
4702592;M;-8360;-136;480;208;-48;-35
4702592;N;-7794;-504;3040;57;4;-79
4702592;O;-6248;-4316;3700;151;-28;86
4710836;J;-8332;-590;-790;29;32;35
4710836;K;-8418;40;-762;-3;-17;26
4710836;L;-8190;-568;646;117;-7;89
4710836;M;-8382;-174;512;205;-44;-35
4710836;N;-7800;-486;3086;55;13;-84
4710836;O;-6256;-4240;3740;181;-35;79
4719084;J;-8370;-572;-844;24;35;32
4719084;K;-8484;86;-804;-7;-24;26
4719084;L;-8260;-596;530;100;-3;84
4719084;M;-8440;-130;518;207;-50;-41
4719084;N;-7802;-486;3004;59;12;-92
4719084;O;-6330;-4332;3674;211;-31;73
4727328;J;-8366;-582;-832;20;30;35
4727328;K;-8452;48;-794;-6;-27;24
4727328;L;-8242;-554;574;91;-12;90
4727328;M;-8382;-226;476;207;-48;-45
4727328;N;-7774;-466;2942;63;21;-92
4727328;O;-6284;-4276;3742;250;-39;65
4735488;J;-8318;-622;-786;19;29;33
4735488;K;-8426;44;-784;-12;-26;19
4735488;L;-8264;-472;604;91;-7;89
4735488;M;-8326;-162;518;210;-49;-44
4735488;N;-7796;-444;3132;76;37;-88
4735488;O;-6298;-4202;3768;278;-40;55
4743732;J;-8364;-596;-880;16;39;37
4743732;K;-8430;42;-790;-2;-28;16
4743732;L;-8268;-526;642;84;-5;100
4743732;M;-8366;-162;484;215;-47;-39
4743732;N;-7742;-478;3126;72;39;-93
4743732;O;-6300;-4158;3766;314;-52;42
4751892;J;-8374;-540;-834;7;33;34
4751892;K;-8412;74;-794;-4;-23;7
4751892;L;-8242;-540;602;78;-17;100
4751892;M;-8376;-142;550;216;-45;-37
4751892;N;-7750;-466;3032;74;43;-84
4751892;O;-6338;-4138;3704;319;-58;33
4760136;J;-8380;-594;-814;17;34;27
4760136;K;-8436;64;-688;-8;-30;6
4760136;L;-8272;-548;526;84;-17;99
4760136;M;-8382;-216;450;222;-44;-42
4760136;N;-7770;-496;3066;77;58;-87
4760136;O;-6268;-3994;3696;327;-60;24
4768468;J;-8314;-580;-804;18;39;28
4768468;K;-8428;42;-804;-6;-31;10
4768468;L;-8274;-540;624;98;-15;94
4768468;M;-8338;-198;488;237;-50;-43
4768468;N;-7840;-494;3096;83;55;-91
4768468;O;-6294;-3928;3758;312;-62;18
4776712;J;-8394;-606;-814;18;33;31
4776712;K;-8414;48;-788;-4;-35;3
4776712;L;-8208;-586;600;113;-10;101
4776712;M;-8354;-250;492;237;-49;-53
4776712;N;-7816;-450;3116;96;72;-93
4776712;O;-6226;-3902;3664;285;-65;18
4784956;J;-8346;-554;-822;30;42;33
4784956;K;-8458;52;-828;-9;-30;1
4784956;L;-8268;-566;614;126;-9;96
4784956;M;-8362;-238;524;238;-41;-42
4784956;N;-7786;-510;3110;99;69;-91
4784956;O;-6240;-3894;3678;252;-72;20
4793116;J;-8384;-600;-808;37;44;40
4793116;K;-8402;54;-808;-7;-32;-1
4793116;L;-8250;-546;554;132;-3;98
4793116;M;-8318;-240;554;234;-51;-54
4793116;N;-7794;-430;3090;102;63;-93
4793116;O;-6218;-3868;3704;228;-65;24
4801276;J;-8384;-548;-878;38;37;35
4801276;K;-8398;8;-782;-3;-27;6
4801276;L;-8254;-600;560;139;-10;97
4801276;M;-8362;-258;578;238;-44;-49
4801276;N;-7820;-488;3130;106;65;-105
4801276;O;-6196;-3914;3656;206;-69;22
4809524;J;-8306;-576;-786;38;41;37
4809524;K;-8410;32;-728;-6;-29;-4
4809524;L;-8272;-572;532;148;11;103
4809524;M;-8370;-306;560;240;-40;-46
4809524;N;-7862;-470;3130;115;68;-103
4809524;O;-6234;-3952;3734;197;-65;31
4817684;J;-8372;-662;-768;35;33;43
4817684;K;-8410;42;-788;-6;-30;1
4817684;L;-8224;-594;534;149;8;108
4817684;M;-8326;-302;486;236;-40;-49
4817684;N;-7838;-432;3108;122;59;-111
4817684;O;-6218;-3942;3642;195;-66;37
4825928;J;-8356;-550;-788;29;40;38
4825928;K;-8410;38;-748;4;-29;-4
4825928;L;-8250;-504;590;156;5;106
4825928;M;-8352;-234;488;237;-33;-45
4825928;N;-7818;-450;3076;133;54;-110
4825928;O;-6212;-4038;3636;199;-60;41
4834172;J;-8330;-548;-864;25;36;44
4834172;K;-8442;64;-748;-1;-28;2
4834172;L;-8266;-556;564;153;3;103
4834172;M;-8326;-290;504;238;-35;-38
4834172;N;-7862;-474;3000;132;55;-111
4834172;O;-6190;-4028;3618;220;-53;48
4842508;J;-8366;-640;-862;30;40;48
4842508;K;-8450;30;-700;-4;-25;-7
4842508;L;-8278;-578;464;160;4;99
4842508;M;-8372;-268;504;234;-37;-41
4842508;N;-7828;-440;3124;142;48;-112
4842508;O;-6220;-4144;3676;243;-50;40
4850664;J;-8352;-558;-846;25;31;43
4850664;K;-8432;36;-786;0;-27;1
4850664;L;-8244;-562;566;160;-7;106
4850664;M;-8350;-254;442;236;-42;-30
4850664;N;-7802;-442;3136;141;58;-115
4850664;O;-6240;-4114;3654;270;-45;43
4858824;J;-8306;-570;-846;26;34;56
4858824;K;-8474;6;-740;1;-27;-7
4858824;L;-8270;-584;446;162;2;98
4858824;M;-8366;-260;424;238;-37;-29
4858824;N;-7844;-486;3162;142;61;-116
4858824;O;-6242;-4112;3666;296;-35;34
4866984;J;-8376;-596;-856;37;33;49
4866984;K;-8468;44;-710;0;-26;-2
4866984;L;-8246;-556;516;168;-1;96
4866984;M;-8394;-236;478;239;-36;-37
4866984;N;-7792;-432;3080;142;51;-119
4866984;O;-6234;-4018;3596;312;-39;32
4875312;J;-8390;-580;-818;30;28;60
4875312;K;-8448;28;-752;-6;-27;-5
4875312;L;-8222;-596;588;173;-2;93
4875312;M;-8340;-266;486;239;-33;-26
4875312;N;-7838;-458;3126;147;60;-108
4875312;O;-6218;-3978;3636;304;-39;30
4883556;J;-8328;-596;-836;31;32;64
4883556;K;-8402;28;-804;-2;-20;-5
4883556;L;-8198;-548;500;177;-1;89
4883556;M;-8320;-292;490;240;-43;-32
4883556;N;-7862;-404;3112;149;61;-105
4883556;O;-6220;-3986;3580;281;-36;31
4891972;J;-8356;-534;-796;40;29;66
4891972;K;-8480;30;-810;4;-28;-6
4891972;L;-8290;-526;582;181;3;89
4891972;M;-8386;-292;442;242;-42;-30
4891972;N;-7936;-432;3092;146;55;-106
4891972;O;-6226;-3986;3612;263;-35;31
4900216;J;-8382;-516;-816;33;30;65
4900216;K;-8450;-22;-714;8;-22;1
4900216;L;-8268;-584;504;179;-5;90
4900216;M;-8400;-318;456;243;-44;-26
4900216;N;-7840;-480;3164;161;58;-100
4900216;O;-6256;-3976;3536;234;-37;28
4908376;J;-8390;-522;-840;24;24;64
4908376;K;-8474;16;-738;7;-29;-6
4908376;L;-8224;-590;550;175;-3;89
4908376;M;-8352;-318;452;249;-42;-29
4908376;N;-7874;-432;3102;145;59;-101
4908376;O;-6240;-3950;3540;228;-36;29
4916624;J;-8440;-550;-806;20;23;59
4916624;K;-8428;20;-776;13;-23;6
4916624;L;-8284;-504;578;169;-4;93
4916624;M;-8342;-358;434;251;-46;-20
4916624;N;-7796;-454;3174;156;53;-91
4916624;O;-6296;-4032;3544;236;-34;22
4924784;J;-8356;-584;-854;27;22;67
4924784;K;-8408;-14;-750;5;-23;0
4924784;L;-8234;-556;538;161;-6;89
4924784;M;-8412;-306;444;252;-45;-26
4924784;N;-7858;-384;3060;152;57;-82
4924784;O;-6246;-4004;3608;248;-35;28
4932944;J;-8376;-550;-870;25;22;73
4932944;K;-8462;6;-756;4;-12;0
4932944;L;-8236;-520;508;154;-12;84
4932944;M;-8382;-324;436;247;-45;-26
4932944;N;-7856;-376;3150;149;52;-79
4932944;O;-6280;-3980;3556;253;-29;20
4941104;J;-8330;-546;-854;16;20;77
4941104;K;-8490;2;-776;2;-19;6
4941104;L;-8236;-508;484;156;-13;80
4941104;M;-8316;-380;530;254;-46;-16
4941104;N;-7856;-368;3084;149;58;-79
4941104;O;-6268;-4002;3608;263;-30;22
4949348;J;-8368;-546;-872;14;11;69
4949348;K;-8394;28;-770;2;-14;5
4949348;L;-8274;-528;462;151;-15;77
4949348;M;-8350;-308;488;258;-41;-19
4949348;N;-7880;-362;3066;144;53;-71
4949348;O;-6282;-3980;3506;273;-27;21
4957508;J;-8398;-546;-874;5;14;85
4957508;K;-8418;8;-730;1;-19;9
4957508;L;-8264;-416;468;148;-20;76
4957508;M;-8382;-294;460;257;-46;-12
4957508;N;-7878;-360;3106;136;51;-65
4957508;O;-6292;-3920;3540;271;-29;17
4965836;J;-8336;-498;-804;13;17;74
4965836;K;-8430;16;-728;3;-14;12
4965836;L;-8278;-410;482;143;-20;79
4965836;M;-8382;-280;490;252;-46;-15
4965836;N;-7844;-390;3084;127;45;-63
4965836;O;-6362;-3932;3540;264;-23;12
4973996;J;-8394;-550;-850;5;16;63
4973996;K;-8454;24;-796;-4;-12;11
4973996;L;-8240;-438;484;153;-27;67
4973996;M;-8330;-266;470;240;-44;-5
4973996;N;-7892;-326;3124;123;43;-64
4973996;O;-6322;-3962;3548;252;-18;16
4982156;J;-8366;-506;-824;8;18;71
4982156;K;-8402;32;-742;-2;-8;12
4982156;L;-8260;-368;472;143;-27;68
4982156;M;-8344;-274;426;243;-41;-12
4982156;N;-7836;-348;3128;120;50;-55
4982156;O;-6334;-3914;3524;242;-17;12
4990404;J;-8384;-522;-834;8;18;63
4990404;K;-8422;0;-718;-1;-10;10
4990404;L;-8274;-376;432;130;-32;67
4990404;M;-8340;-338;456;235;-41;-8
4990404;N;-7836;-396;3128;118;36;-53
4990404;O;-6358;-3852;3460;228;-14;8
4998564;J;-8454;-462;-842;10;10;58
4998564;K;-8450;24;-726;-11;-10;7
4998564;L;-8284;-386;414;124;-32;65
4998564;M;-8360;-350;480;227;-38;-7
4998564;N;-7842;-358;3078;103;38;-49
4998564;O;-6270;-3846;3510;209;-18;7
5006724;J;-8370;-512;-884;10;17;48
5006724;K;-8436;26;-758;-5;-2;10
5006724;L;-8262;-352;480;111;-37;69
5006724;M;-8312;-314;538;231;-38;-6
5006724;N;-7854;-370;3038;109;38;-43
5006724;O;-6264;-3862;3474;180;-5;1
5014884;J;-8354;-490;-804;9;18;50
5014884;K;-8460;-14;-718;0;-8;5
5014884;L;-8246;-334;444;97;-38;78
5014884;M;-8368;-312;438;232;-38;-7
5014884;N;-7930;-416;3042;118;31;-41
5014884;O;-6260;-3868;3502;139;-7;9
5023044;J;-8398;-456;-868;1;9;44
5023044;K;-8440;-16;-716;-9;-4;10
5023044;L;-8242;-388;536;92;-39;78
5023044;M;-8350;-362;444;227;-43;-1
5023044;N;-7876;-372;3012;109;28;-45
5023044;O;-6264;-3782;3500;98;-1;3
5031204;J;-8366;-488;-882;-5;12;34
5031204;K;-8480;-36;-740;-1;-11;8
5031204;L;-8264;-336;450;81;-49;69
5031204;M;-8364;-340;404;230;-42;-3
5031204;N;-7876;-432;3084;108;27;-37
5031204;O;-6220;-3794;3540;63;9;11
5039532;J;-8350;-480;-868;-8;9;22
5039532;K;-8408;24;-740;-3;-2;20
