# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Wed Jun  8 12:04:05 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4637144;J;-8404;-101;-719;31;32;14
4637144;K;-7986;2602;214;-6;29;12
4637144;L;-8178;-1394;282;198;-120;92
4637144;M;-8098;-1622;-498;206;-61;-1
4637144;N;-8220;-860;1152;90;-14;-88
4637144;O;-7736;-1528;2188;-4;-38;55
4645304;J;-8316;-9;-647;31;25;-12
4645304;K;-8008;2678;112;-3;23;11
4645304;L;-8226;-1408;304;198;-24;80
4645304;M;-8054;-1604;-500;211;-62;-6
4645304;N;-8250;-872;1140;89;-19;-84
4645304;O;-7714;-1530;2202;-6;-41;57
4653548;J;-8496;59;-579;-3;25;-18
4653548;K;-7970;2692;220;4;19;7
4653548;L;-8170;-1432;396;208;-48;24
4653548;M;-8104;-1626;-542;211;-56;-9
4653548;N;-8220;-888;1150;95;-16;-83
4653548;O;-7708;-1530;2172;-10;-33;50
4661708;J;-8484;19;-511;29;33;-34
4661708;K;-8026;2792;401;1;44;24
4661708;L;-8192;-1318;370;226;-4;64
4661708;M;-8148;-1646;-468;218;-54;-4
4661708;N;-8210;-888;1184;97;-12;-79
4661708;O;-7762;-1570;2224;1;-32;57
4669952;J;-8450;-54;-949;33;81;-60
4669952;K;-7988;2686;210;4;17;2
4669952;L;-8228;-1282;342;220;0;112
4669952;M;-8164;-1628;-502;225;-59;-5
4669952;N;-8248;-880;1124;94;-9;-84
4669952;O;-7746;-1526;2192;8;-29;58
4678284;J;-8420;-83;-1549;53;65;-36
4678284;K;-7964;2648;228;4;17;8
4678284;L;-8136;-1294;316;220;-8;112
4678284;M;-8110;-1568;-568;231;-51;-3
4678284;N;-8248;-818;1204;88;-16;-87
4678284;O;-7754;-1556;2140;11;-38;60
4686528;J;-8372;-45;-893;65;121;-48
4686528;K;-8018;2658;174;1;13;3
4686528;L;-8192;-1322;344;424;-248;392
4686528;M;-8110;-1610;-440;235;-51;-2
4686528;N;-8286;-894;1148;90;-14;-80
4686528;O;-7730;-1582;2214;14;-39;62
4694688;J;-8320;-53;-675;13;29;-14
4694688;K;-8016;2668;210;-1;19;6
4694688;L;-8154;-1296;346;216;-28;48
4694688;M;-8114;-1562;-572;238;-49;-8
4694688;N;-8198;-870;1184;81;-15;-78
4694688;O;-7724;-1614;2148;12;-35;61
4702848;J;-8372;-29;-731;27;37;-30
4702848;K;-7998;2686;184;1;20;2
4702848;L;-8140;-1312;404;212;-28;128
4702848;M;-8134;-1604;-486;230;-47;4
4702848;N;-8234;-912;1112;76;-17;-75
4702848;O;-7822;-1616;2158;16;-24;71
4711092;J;-8416;-53;-947;23;27;-24
4711092;K;-8044;2620;286;6;20;3
4711092;L;-8184;-1354;308;194;0;112
4711092;M;-8130;-1590;-540;230;-50;-9
4711092;N;-8242;-962;1146;76;-6;-73
4711092;O;-7770;-1630;2158;28;-19;70
4719336;J;-8444;-57;-861;33;137;-8
4719336;K;-8004;5372;377;19;38;2
4719336;L;-8186;-1340;302;182;-52;112
4719336;M;-8122;-1600;-576;231;-60;1
4719336;N;-8288;-922;1148;66;0;-62
4719336;O;-7808;-1658;2126;48;-12;80
4727496;J;-8424;-21;-747;9;25;-4
4727496;K;-8038;5356;497;11;38;6
4727496;L;-8142;-1374;316;164;-12;136
4727496;M;-8152;-1552;-454;226;-56;-5
4727496;N;-8260;-908;1146;61;7;-64
4727496;O;-7746;-1694;2160;62;-12;79
4735656;J;-8462;-80;-885;49;137;-16
4735656;K;-8016;2620;158;3;20;1
4735656;L;-8164;-1344;294;150;-8;192
4735656;M;-8138;-1584;-488;223;-59;-2
4735656;N;-8302;-872;1094;59;11;-66
4735656;O;-7726;-1718;2118;78;-8;79
4743816;J;-8388;-125;-607;15;39;-6
4743816;K;-7982;2668;166;6;16;10
4743816;L;-8166;-1318;296;142;-40;160
4743816;M;-8132;-1536;-486;224;-50;-14
4743816;N;-8304;-872;1266;57;14;-70
4743816;O;-7778;-1660;2200;90;-2;78
4752064;J;-8462;-44;-949;33;160;8
4752064;K;-7990;2654;248;5;19;5
4752064;L;-8138;-1332;320;152;-20;184
4752064;M;-8158;-1532;-476;217;-57;-6
4752064;N;-8280;-894;1164;54;15;-73
4752064;O;-7742;-1660;2168;96;-2;75
4760308;J;-8470;-12;-715;25;46;10
4760308;K;-8040;2688;208;1;24;12
4760308;L;-8162;-1376;344;156;-28;168
4760308;M;-8140;-1618;-510;214;-57;-5
4760308;N;-8232;-912;1194;46;13;-69
4760308;O;-7694;-1636;2212;95;-7;65
4768468;J;-8413;15;-747;17;33;-4
4768468;K;-8028;2608;324;-7;24;13
4768468;L;-8126;-1360;233;136;-36;168
4768468;M;-8150;-1504;-448;209;-55;-13
4768468;N;-8232;-918;1150;50;14;-63
4768468;O;-7702;-1694;2230;96;-3;64
4776712;J;-8496;-28;-695;15;43;-10
4776712;K;-8004;2674;254;-7;26;13
4776712;L;-8232;-1312;338;148;-32;224
4776712;M;-8096;-1534;-492;203;-57;-9
4776712;N;-8214;-934;1146;54;9;-70
4776712;O;-7666;-1682;2162;96;-2;60
4784872;J;-8476;47;-981;13;88;0
4784872;K;-7980;2654;214;-5;27;14
4784872;L;-8168;-1424;374;140;-48;240
4784872;M;-8132;-1614;-480;207;-53;-4
4784872;N;-8234;-864;1132;50;-1;-65
4784872;O;-7738;-1598;2258;103;-2;56
4793032;J;-8349;51;-885;-7;129;-8
4793032;K;-8016;2686;212;-5;23;14
4793032;L;-8156;-1380;296;132;-8;168
4793032;M;-8108;-1588;-462;210;-60;-12
4793032;N;-8250;-868;1146;48;0;-62
4793032;O;-7732;-1622;2162;99;-4;54
4801192;J;-8448;-22;-651;9;33;-18
