# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Fri Jun 17 13:07:19 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4636548;O;-8086;-338;1496;12;-22;115
4644708;J;-8412;-386;182;18;1;10
4644708;K;-8438;698;-558;-1;7;24
4644708;L;-8192;306;1324;72;-61;69
4644708;M;-8278;-396;-452;225;-46;-39
4644708;N;-8360;-398;158;30;3;-59
4644708;O;-8062;-312;1472;11;-23;113
4652868;J;-8476;-434;170;15;-2;1
4652868;K;-8370;656;-506;-2;5;23
4652868;L;-8204;288;1360;68;-51;62
4652868;M;-8244;-394;-492;221;-45;-42
4652868;N;-8354;-410;172;40;13;-58
4652868;O;-8062;-374;1488;15;-29;113
4661028;J;-8408;-452;150;11;8;1
4661028;K;-8424;668;-492;0;9;23
4661028;L;-8200;262;1424;64;-60;64
4661028;M;-8314;-444;-446;222;-47;-37
4661028;N;-8350;-382;248;35;7;-60
4661028;O;-8074;-336;1422;22;-30;111
4669272;J;-8402;-390;244;8;2;2
4669272;K;-8408;684;-458;2;10;29
4669272;L;-8162;296;1266;59;-56;73
4669272;M;-8240;-422;-478;223;-43;-45
4669272;N;-8334;-444;162;31;10;-58
4669272;O;-8038;-328;1426;26;-33;103
4677432;J;-8390;-468;174;10;1;-2
4677432;K;-8426;698;-472;-14;5;29
4677432;L;-8198;280;1340;54;-59;72
4677432;M;-8252;-426;-370;221;-45;-41
4677432;N;-8342;-444;216;40;19;-61
4677432;O;-8084;-384;1492;32;-45;98
4685592;J;-8418;-478;224;12;4;1
4685592;K;-8350;674;-510;-5;10;26
4685592;L;-8210;314;1306;58;-61;69
4685592;M;-8262;-400;-512;225;-46;-39
4685592;N;-8266;-396;180;31;13;-63
4685592;O;-8024;-342;1412;41;-47;95
4693752;J;-8364;-442;194;10;-1;6
4693752;K;-8366;574;-644;-2;7;35
4693752;L;-8236;348;1286;54;-62;68
4693752;M;-8238;-418;-458;224;-44;-36
4693752;N;-8344;-430;148;38;13;-59
4693752;O;-8064;-348;1412;52;-46;97
4701912;J;-8422;-424;152;5;3;6
4701912;K;-8438;650;-492;-2;6;34
4701912;L;-8172;368;1302;55;-56;65
4701912;M;-8248;-452;-440;231;-42;-37
4701912;N;-8310;-416;198;33;5;-57
4701912;O;-8076;-422;1468;59;-48;90
4710072;J;-8346;-460;252;7;5;8
4710072;K;-8408;652;-518;-2;-3;35
4710072;L;-8136;316;1444;60;-60;67
4710072;M;-8266;-468;-466;228;-43;-42
4710072;N;-8336;-396;280;32;9;-57
4710072;O;-8050;-364;1422;55;-55;100
4718232;J;-8448;-464;140;16;7;7
4718232;K;-8414;698;-502;-7;5;34
4718232;L;-8182;346;1380;62;-57;62
4718232;M;-8240;-474;-406;227;-39;-36
4718232;N;-8308;-432;226;37;2;-59
4718232;O;-8062;-340;1426;49;-60;103
4726392;J;-8450;-426;134;2;6;13
4726392;K;-8372;670;-524;-9;-1;36
4726392;L;-8164;288;1408;52;-58;64
4726392;M;-8280;-398;-462;229;-43;-37
4726392;N;-8358;-380;162;34;4;-58
4726392;O;-8056;-358;1416;37;-59;101
4734636;J;-8360;-454;158;14;0;12
4734636;K;-8488;654;-496;-7;6;39
4734636;L;-8190;322;1402;57;-63;59
4734636;M;-8250;-428;-446;227;-40;-45
4734636;N;-8350;-428;242;48;-1;-62
4734636;O;-8088;-310;1484;21;-54;107
4742796;J;-8382;-406;254;15;1;10
4742796;K;-8398;702;-526;-15;-5;35
4742796;L;-8186;340;1376;58;-53;60
4742796;M;-8294;-424;-448;214;-45;-42
4742796;N;-8360;-394;268;40;1;-59
4742796;O;-8092;-394;1406;14;-55;105
4750956;J;-8434;-408;230;8;2;7
4750956;K;-8422;662;-492;-4;10;40
4750956;L;-8198;328;1372;56;-58;54
4750956;M;-8278;-414;-456;216;-42;-39
4750956;N;-8358;-328;290;41;-5;-58
4750956;O;-8074;-334;1470;5;-53;106
4759116;J;-8476;-470;152;15;3;9
4759116;K;-8422;680;-514;-8;5;46
4759116;L;-8148;276;1400;64;-61;64
4759116;M;-8252;-420;-518;222;-47;-40
4759116;N;-8346;-348;214;41;5;-65
4759116;O;-8080;-372;1450;1;-51;96
4767276;J;-8428;-460;208;13;4;10
4767276;K;-8426;666;-462;-4;10;39
4767276;L;-8182;326;1418;64;-61;61
4767276;M;-8254;-500;-374;226;-43;-40
4767276;N;-8344;-406;294;44;-7;-62
4767276;O;-8092;-344;1402;-2;-54;95
4775436;J;-8426;-414;164;21;1;14
4775436;K;-8392;676;-554;-4;5;35
4775436;L;-8170;296;1334;64;-57;58
4775436;M;-8234;-454;-404;223;-50;-41
4775436;N;-8334;-418;218;34;-4;-58
4775436;O;-8074;-414;1340;7;-61;87
4783596;J;-8482;-394;146;15;5;15
4783596;K;-8410;702;-550;-8;18;36
4783596;L;-8144;268;1380;61;-58;62
4783596;M;-8254;-406;-440;223;-45;-40
4783596;N;-8326;-372;204;39;-8;-62
4783596;O;-8090;-392;1448;6;-50;86
4791844;J;-8464;-372;140;12;2;7
4791844;K;-8460;668;-526;2;9;39
4791844;L;-8220;266;1382;57;-51;62
4791844;M;-8278;-460;-454;223;-45;-39
4791844;N;-8344;-434;210;39;-3;-62
4791844;O;-8104;-382;1410;13;-52;70
4800088;J;-8462;-460;242;15;5;12
4800088;K;-8404;670;-502;-10;7;30
4800088;L;-8174;350;1424;58;-57;64
4800088;M;-8278;-474;-446;218;-46;-43
4800088;N;-8304;-394;178;39;2;-68
4800088;O;-8068;-416;1478;19;-52;64
4808248;J;-8402;-384;216;10;-2;9
4808248;K;-8404;654;-560;-13;7;40
4808248;L;-8162;296;1350;63;-60;62
4808248;M;-8312;-526;-450;220;-51;-45
4808248;N;-8336;-428;212;40;4;-64
4808248;O;-8092;-354;1312;24;-52;59
4816492;J;-8400;-456;94;3;-2;6
4816492;K;-8466;690;-484;-12;11;37
4816492;L;-8212;358;1298;64;-55;62
