# Corpus:;walk straight 20 meters;;;;;;
# System:;OSHWSP v1;;;;;;
# Acquisition time:;Wed Jun  8 12:05:20 2016;;;;;;
# Accelerometers:;Divide by 8192;g;;;;;
# Gyroscopes:;Divide by 32.8;º/s;;;;;
# Time unit:;microseconds;;;;;;
# Sampling frequency;> 100 Hz;;;;;;
# Sensors:;[J=left ankle, K=right ankle, L=left knee, M=right knee, N=hip, O=wrist];;;;;;
time;sensor;xAcc;yAcc;zAcc;xGyr;yGyr;zGyr
4636632;J;-8384;-288;-442;12;6;0
4636632;K;-8094;2420;250;4;20;14
4636632;L;-8144;-1426;388;64;-52;69
4636632;M;-8160;-1416;-420;227;-50;7
4636632;N;-8222;-838;1250;61;13;-62
4636632;O;-7758;-1726;2094;58;-16;71
4644792;J;-8444;-278;-500;4;1;0
4644792;K;-8062;2330;346;4;19;10
4644792;L;-8074;-1422;384;73;-55;68
4644792;M;-8202;-1504;-366;231;-54;13
4644792;N;-8238;-838;1230;59;15;-64
4644792;O;-7820;-1646;2060;56;-22;69
4652952;J;-8442;-314;-492;10;0;-7
4652952;K;-8078;2382;290;8;16;16
4652952;L;-8158;-1430;412;73;-55;63
4652952;M;-8198;-1450;-424;229;-48;4
4652952;N;-8210;-810;1252;50;12;-67
4652952;O;-7762;-1692;2044;53;-19;68
4661196;J;-8434;-278;-464;5;1;-12
4661196;K;-8134;2336;326;6;14;10
4661196;L;-8140;-1514;464;74;-54;63
4661196;M;-8180;-1440;-336;231;-51;7
4661196;N;-8240;-802;1282;57;12;-65
4661196;O;-7734;-1622;2028;41;-22;63
4669356;J;-8394;-312;-520;10;9;-2
4669356;K;-8134;2398;300;0;12;6
4669356;L;-8164;-1438;524;75;-57;63
4669356;M;-8170;-1392;-344;226;-48;10
4669356;N;-8232;-832;1292;52;15;-67
4669356;O;-7764;-1634;1998;33;-23;59
4677516;J;-8446;-262;-540;10;9;-8
4677516;K;-8088;2398;310;-7;9;5
4677516;L;-8100;-1476;494;73;-61;63
4677516;M;-8184;-1464;-340;221;-47;8
4677516;N;-8214;-838;1340;61;10;-56
4677516;O;-7772;-1632;2070;24;-22;56
4685676;J;-8470;-308;-442;13;12;-16
4685676;K;-8104;2402;358;-1;11;8
4685676;L;-8208;-1486;454;76;-63;70
4685676;M;-8194;-1370;-400;212;-47;1
4685676;N;-8204;-864;1282;55;11;-60
4685676;O;-7830;-1668;2044;15;-21;57
4693836;J;-8432;-262;-508;13;9;-8
4693836;K;-8020;2404;338;-3;8;4
4693836;L;-8136;-1498;508;77;-64;67
4693836;M;-8224;-1432;-372;204;-51;6
4693836;N;-8264;-856;1210;56;7;-57
4693836;O;-7786;-1678;2010;12;-21;60
4701996;J;-8412;-298;-514;13;20;-24
4701996;K;-8092;2344;302;-5;10;4
4701996;L;-8178;-1402;524;79;-66;65
4701996;M;-8160;-1436;-340;210;-54;-1
4701996;N;-8208;-884;1304;62;3;-53
4701996;O;-7832;-1630;2122;6;-22;59
4710156;J;-8408;-234;-466;15;14;-23
4710156;K;-8118;2386;310;0;10;3
4710156;L;-8136;-1434;452;83;-61;57
4710156;M;-8144;-1398;-408;205;-55;4
4710156;N;-8234;-830;1392;58;7;-53
4710156;O;-7808;-1584;2118;9;-22;70
4718316;J;-8402;-288;-540;15;15;-23
4718316;K;-8054;2364;370;-10;7;1
4718316;L;-8148;-1424;476;77;-61;61
4718316;M;-8214;-1430;-378;209;-51;0
4718316;N;-8298;-850;1252;54;6;-50
4718316;O;-7810;-1648;2134;14;-19;77
4726564;J;-8450;-330;-488;16;13;-26
4726564;K;-8094;2414;322;-5;8;-4
4726564;L;-8224;-1418;488;83;-72;59
4726564;M;-8190;-1480;-316;216;-50;7
4726564;N;-8260;-804;1248;55;-6;-53
4726564;O;-7790;-1652;2148;16;-24;85
4734892;J;-8402;-316;-456;14;18;-26
4734892;K;-8086;2380;252;-5;11;-3
4734892;L;-8142;-1436;526;80;-69;60
4734892;M;-8178;-1388;-344;211;-55;-1
4734892;N;-8170;-894;1238;47;-4;-54
4734892;O;-7886;-1594;2152;20;-19;92
4743136;J;-8458;-310;-510;15;17;-24
4743136;K;-8084;2378;360;0;9;0
4743136;L;-8156;-1418;486;76;-69;65
4743136;M;-8174;-1368;-360;215;-58;0
4743136;N;-8186;-822;1324;47;-3;-51
4743136;O;-7826;-1584;2138;28;-17;88
4751384;J;-8416;-260;-498;17;16;-23
4751384;K;-8108;2384;294;-5;9;6
4751384;L;-8132;-1402;478;69;-72;61
4751384;M;-8244;-1372;-376;214;-54;-2
4751384;N;-8208;-884;1302;41;3;-54
4751384;O;-7844;-1642;2204;39;-12;86
4759544;J;-8424;-316;-512;20;14;-21
4759544;K;-8116;2404;316;-3;5;3
4759544;L;-8204;-1360;418;69;-80;61
4759544;M;-8182;-1342;-334;221;-52;-1
4759544;N;-8216;-844;1236;43;-7;-51
4759544;O;-7824;-1644;2204;53;-14;78
4767704;J;-8408;-278;-494;12;15;-22
4767704;K;-8124;2278;270;-4;17;2
4767704;L;-8122;-1402;460;64;-66;56
4767704;M;-8168;-1384;-324;217;-52;3
4767704;N;-8234;-822;1266;39;-2;-43
4767704;O;-7826;-1624;2216;61;-9;77
4775864;J;-8404;-328;-516;14;13;-23
4775864;K;-8048;2384;338;-6;9;2
4775864;L;-8232;-1414;398;53;-71;66
4775864;M;-8192;-1320;-334;217;-52;3
4775864;N;-8186;-818;1246;40;-10;-50
4775864;O;-7842;-1674;2208;71;-7;73
4784024;J;-8442;-316;-514;12;15;-26
4784024;K;-8100;2422;334;-11;14;2
4784024;L;-8202;-1372;550;59;-73;57
4784024;M;-8224;-1320;-348;217;-54;6
4784024;N;-8198;-846;1252;41;-8;-46
4784024;O;-7814;-1582;2174;78;-8;72
4792184;J;-8464;-340;-580;13;15;-14
4792184;K;-8006;2352;292;-4;8;9
4792184;L;-8206;-1300;520;53;-65;65
4792184;M;-8226;-1356;-342;216;-51;2
4792184;N;-8272;-866;1246;40;-10;-49
4792184;O;-7798;-1568;2210;85;-4;74
4800428;J;-8416;-312;-518;6;9;-17
4800428;K;-8122;2326;264;-5;12;5
4800428;L;-8190;-1274;454;49;-65;69
4800428;M;-8192;-1330;-316;219;-47;-2
4800428;N;-8244;-780;1206;43;-14;-57
4800428;O;-7724;-1564;2178;82;-15;75
4808588;J;-8456;-330;-566;20;9;-14
